USRID	RST
22695	0
22765	0
22847	0
23034	0
23150	0
23173	0
23270	0
23299	0
23313	0
23378	0
23562	0
23594	0
23652	0
23694	0
23778	0
23836	0
23880	0
23911	0
23913	0
23940	0
23953	0
23997	0
24296	0
24307	0
24404	0
24538	0
24630	0
24649	0
24669	0
24719	0
24828	0
24830	0
24863	0
24985	0
24987	0
25016	0
25028	0
25054	0
25060	0
25075	0
25173	0
25194	0
25197	0
25206	0
25310	0
25399	0
25416	0
25588	0
25741	0
25869	0
25925	0
25951	0
25994	0
26041	0
26081	0
26098	0
26115	0
26238	0
26256	0
26346	0
26351	0
26364	0
26404	0
26442	0
26444	0
26469	0
26509	0
26525	0
26533	0
26536	0
26577	0
26622	0
26634	0
26721	0
26769	0
26789	0
26874	0
26906	0
26998	0
26999	0
27024	0
27075	0
27110	0
27122	0
27161	0
27206	0
27333	0
27374	0
27392	0
27441	0
27488	0
27512	0
27561	0
27639	0
27650	0
27732	0
27955	0
28001	0
28004	0
28060	0
28158	0
28210	0
28226	0
28251	0
28269	0
28326	0
28331	0
28376	0
28508	0
28590	0
28632	0
28664	0
28678	0
28769	0
28771	0
28840	0
28849	0
28895	0
29006	0
29014	0
29039	0
29084	0
29126	0
29217	0
29232	0
29251	0
29307	0
29338	0
29383	0
29387	0
29391	0
29395	0
29688	0
29703	0
29757	0
29794	0
29843	0
29854	0
29877	0
30010	0
30122	0
30238	0
30261	0
30268	0
30356	0
30470	0
30471	0
30477	0
30573	0
30714	0
30827	0
30847	0
30856	0
30984	0
31050	0
31137	0
31214	0
31216	0
31266	0
31274	0
31293	0
31378	0
31388	0
31437	0
31455	0
31464	0
31487	0
31491	0
31564	0
31708	0
31720	0
31739	0
31742	0
31758	0
31841	0
31860	0
31956	0
31979	0
32101	0
32137	0
32197	0
32246	0
32321	0
32347	0
32356	0
32484	0
32488	0
32509	0
32531	0
32550	0
32569	0
32642	0
32649	0
32656	0
32676	0
32727	0
32746	0
32750	0
32792	0
32834	0
32927	0
32930	0
33028	0
33041	0
33042	0
33058	0
33162	0
33190	0
33292	0
33294	0
33295	0
33504	0
33614	0
33669	0
33717	0
33728	0
33772	0
33912	0
33962	0
34000	0
34001	0
34043	0
34113	0
34148	0
34190	0
34193	0
34218	0
34235	0
34463	0
34477	0
34503	0
34617	0
34678	0
34691	0
34727	0
34765	0
34769	0
34958	0
35015	0
35144	0
35160	0
35243	0
35300	0
35378	0
35483	0
35499	0
35513	0
35549	0
35558	0
35605	0
35622	0
35625	0
35679	0
35734	0
35772	0
35799	0
35813	0
35875	0
35926	0
36029	0
36040	0
36043	0
36056	0
36065	0
36144	0
36191	0
36232	0
36316	0
36342	0
36436	0
36444	0
36460	0
36474	0
36485	0
36487	0
36532	0
36564	0
36603	0
36684	0
36759	0
36848	0
36877	0
37062	0
37093	0
37186	0
37201	0
37325	0
37404	0
37488	0
37502	0
37522	0
37561	0
37566	0
37567	0
37619	0
37659	0
37686	0
37737	0
37770	0
37843	0
38050	0
38063	0
38071	0
38157	0
38202	0
38230	0
38294	0
38450	0
38512	0
38539	0
38599	0
38687	0
38716	0
38742	0
38778	0
38816	0
38835	0
38847	0
38880	0
38907	0
38911	0
38972	0
39087	0
39091	0
39192	0
39200	0
39226	0
39337	0
39362	0
39450	0
39502	0
39503	0
39530	0
39562	0
39584	0
39589	0
39597	0
39623	0
39627	0
39628	0
39632	0
39678	0
39682	0
39695	0
39706	0
39759	0
39852	0
39944	0
39979	0
39993	0
40016	0
40194	0
40259	0
40329	0
40337	0
40378	0
40392	0
40474	0
40490	0
40497	0
40512	0
40545	0
40603	0
40607	0
40613	0
40663	0
40666	0
40698	0
40707	0
40763	0
40769	0
40842	0
41023	0
41051	0
41209	0
41256	0
41274	0
41367	0
41455	0
41555	0
41581	0
41585	0
41619	0
41630	0
41707	0
41724	0
41788	0
41804	0
41970	0
42033	0
42049	0
42065	0
42085	0
42292	0
42306	0
42375	0
42424	0
42439	0
42487	0
42510	0
42554	0
42627	0
42643	0
42697	0
42738	0
42992	0
42995	0
42997	0
43009	0
43093	0
43149	0
43295	0
43351	0
43356	0
43373	0
43422	0
43449	0
43465	0
43479	0
43508	0
43577	0
43647	0
43706	0
43748	0
43779	0
43905	0
43954	0
43989	0
44060	0
44069	0
44147	0
44178	0
44251	0
44273	0
44275	0
44347	0
44369	0
44381	0
44393	0
44404	0
44418	0
44433	0
44469	0
44487	0
44537	0
44567	0
44569	0
44631	0
44635	0
44674	0
44696	0
44832	0
44844	0
45063	0
45097	0
45105	0
45279	0
45297	0
45331	0
45452	0
45629	0
45634	0
45660	0
45846	0
45862	0
45871	0
45905	0
45998	0
46002	0
46017	0
46054	0
46083	0
46171	0
46191	0
46206	0
46258	0
46318	0
46400	0
46450	0
46513	0
46569	0
46760	0
46778	0
46786	0
46790	0
46831	0
46889	0
46910	0
46946	0
46970	0
46987	0
47006	0
47030	0
47034	0
47156	0
47238	0
47289	0
47332	0
47372	0
47400	0
47437	0
47511	0
47512	0
47544	0
47549	0
47553	0
47681	0
47699	0
47700	0
47760	0
47865	0
47881	0
47944	0
47988	0
48014	0
48030	0
48044	0
48050	0
48060	0
48068	0
48080	0
48157	0
48162	0
48206	0
48240	0
48258	0
48278	0
48281	0
48367	0
48456	0
48495	0
48498	0
48523	0
48560	0
48607	0
48615	0
48714	0
48930	0
48943	0
48995	0
49014	0
49112	0
49127	0
49135	0
49138	0
49156	0
49212	0
49233	0
49238	0
49241	0
49249	0
49284	0
49293	0
49308	0
49346	0
49478	0
49516	0
49533	0
49570	0
49591	0
49704	0
49735	0
49811	0
49854	0
50005	0
50027	0
50036	0
50053	0
50113	0
50180	0
50244	0
50331	0
50363	0
50532	0
50644	0
50702	0
50715	0
50747	0
50769	0
50792	0
50812	0
50842	0
50911	0
50984	0
50990	0
51007	0
51016	0
51046	0
51095	0
51146	0
51189	0
51259	0
51384	0
51583	0
51597	0
51601	0
51654	0
51733	0
51800	0
51820	0
51882	0
51883	0
52045	0
52142	0
52239	0
52322	0
52333	0
52359	0
52379	0
52391	0
52419	0
52423	0
52476	0
52477	0
52521	0
52631	0
52672	0
52712	0
52798	0
52897	0
52906	0
52929	0
52962	0
53123	0
53131	0
53136	0
53220	0
53265	0
53388	0
53409	0
53457	0
53514	0
53531	0
53650	0
53707	0
53771	0
53852	0
54036	0
54055	0
54155	0
54162	0
54262	0
54264	0
54297	0
54532	0
54692	0
54717	0
54735	0
54747	0
54778	0
54868	0
54873	0
54992	0
54999	0
55172	0
55188	0
55249	0
55254	0
55296	0
55318	0
55352	0
55484	0
55524	0
55573	0
55593	0
55605	0
55617	0
55696	0
55768	0
55789	0
55800	0
55802	0
55949	0
56014	0
56089	0
56130	0
56160	0
56167	0
56194	0
56217	0
56230	0
56255	0
56298	0
56411	0
56455	0
56468	0
56469	0
56573	0
56604	0
56649	0
56679	0
56692	0
56760	0
56770	0
56792	0
56794	0
56838	0
56875	0
56906	0
56922	0
56923	0
56976	0
56979	0
56988	0
57003	0
57148	0
57241	0
57242	0
57249	0
57432	0
57493	0
57579	0
57609	0
57623	0
57679	0
57729	0
57832	0
57833	0
57857	0
57921	0
57998	0
58056	0
58060	0
58074	0
58127	0
58156	0
58218	0
58246	0
58288	0
58342	0
58397	0
58415	0
58521	0
58576	0
58603	0
58628	0
58652	0
58654	0
58673	0
58794	0
58851	0
58941	0
58961	0
58962	0
59151	0
59156	0
59223	0
59249	0
59290	0
59330	0
59349	0
59377	0
59457	0
59498	0
59628	0
59718	0
59795	0
59798	0
59832	0
59914	0
60005	0
60023	0
60246	0
60329	0
60371	0
60467	0
60491	0
60528	0
60544	0
60551	0
60672	0
60826	0
60828	0
61006	0
61065	0
61072	0
61102	0
61162	0
61204	0
61364	0
61413	0
61440	0
61568	0
61603	0
61654	0
61673	0
61682	0
61738	0
61740	0
61766	0
61795	0
61873	0
61881	0
61921	0
61923	0
61924	0
61941	0
61954	0
61999	0
62008	0
62025	0
62027	0
62060	0
62080	0
62128	0
62146	0
62158	0
62183	0
62193	0
62214	0
62250	0
62416	0
62433	0
62458	0
62525	0
62608	0
62733	0
62838	0
62945	0
62966	0
63035	0
63125	0
63211	0
63246	0
63266	0
63374	0
63383	0
63401	0
63402	0
63404	0
63451	0
63492	0
63507	0
63634	0
63693	0
63720	0
63727	0
63774	0
63874	0
63952	0
63971	0
64092	0
64255	0
64273	0
64335	0
64357	0
64379	0
64415	0
64462	0
64473	0
64501	0
64512	0
64556	0
64680	0
64687	0
64718	0
64741	0
64773	0
64864	0
64876	0
64901	0
64967	0
64977	0
64991	0
65024	0
65031	0
65115	0
65264	0
65273	0
65277	0
65295	0
65393	0
65483	0
65607	0
65666	0
65697	0
65746	0
65776	0
65851	0
65873	0
65912	0
65917	0
66041	0
66062	0
66084	0
66192	0
66203	0
66299	0
66313	0
66350	0
66417	0
66509	0
66557	0
66590	0
66851	0
66891	0
67075	0
67077	0
67113	0
67183	0
67185	0
67195	0
67197	0
67477	0
67542	0
67602	0
67629	0
67726	0
67759	0
67788	0
67920	0
67965	0
68026	0
68040	0
68058	0
68064	0
68090	0
68136	0
68174	0
68268	0
68283	0
68296	0
68325	0
68333	0
68334	0
68348	0
68356	0
68363	0
68366	0
68384	0
68436	0
68443	0
68446	0
68471	0
68538	0
68548	0
68702	0
68713	0
68814	0
68987	0
68991	0
69007	0
69077	0
69130	0
69185	0
69210	0
69267	0
69275	0
69278	0
69287	0
69299	0
69316	0
69324	0
69332	0
69386	0
69600	0
69607	0
69652	0
69723	0
69794	0
69915	0
69928	0
70056	0
70105	0
70136	0
70159	0
70170	0
70255	0
70281	0
70391	0
70417	0
70426	0
70431	0
70433	0
70463	0
70468	0
70479	0
70655	0
70785	0
70954	0
70960	0
70984	0
70993	0
71001	0
71025	0
71083	0
71172	0
71193	0
71223	0
71375	0
71389	0
71411	0
71423	0
71438	0
71508	0
71525	0
71542	0
71637	0
71700	0
71772	0
71800	0
71811	0
71832	0
71842	0
71871	0
71935	0
72028	0
72049	0
72080	0
72084	0
72108	0
72167	0
72307	0
72336	0
72379	0
72446	0
72470	0
72483	0
72506	0
72566	0
72675	0
72760	0
72892	0
72905	0
72915	0
72934	0
72956	0
73005	0
73014	0
73045	0
73106	0
73196	0
73199	0
73366	0
73413	0
73443	0
73458	0
73499	0
73512	0
73670	0
73759	0
73869	0
73922	0
73959	0
74028	0
74108	0
74114	0
74150	0
74183	0
74234	0
74367	0
74371	0
74473	0
74489	0
74508	0
74601	0
74653	0
74678	0
74703	0
74707	0
74726	0
74733	0
74846	0
75090	0
75115	0
75184	0
75235	0
75254	0
75274	0
75318	0
75394	0
75409	0
75423	0
75468	0
75519	0
75565	0
75596	0
75625	0
75642	0
75652	0
75668	0
75759	0
75844	0
75862	0
75959	0
76050	0
76119	0
76159	0
76181	0
76244	0
76260	0
76269	0
76343	0
76364	0
76414	0
76497	0
76543	0
76569	0
76570	0
76604	0
76709	0
76718	0
76725	0
76836	0
76856	0
76870	0
76874	0
77027	0
77055	0
77075	0
77106	0
77269	0
77330	0
77355	0
77388	0
77454	0
77472	0
77511	0
77516	0
77524	0
77526	0
77623	0
77766	0
77787	0
77814	0
77902	0
77915	0
77946	0
78008	0
78034	0
78068	0
78101	0
78130	0
78167	0
78195	0
78204	0
78226	0
78303	0
78347	0
78404	0
78408	0
78484	0
78492	0
78495	0
78517	0
78518	0
78566	0
78677	0
78696	0
78722	0
78834	0
78879	0
78970	0
78984	0
79042	0
79044	0
79155	0
79168	0
79216	0
79273	0
79337	0
79435	0
79523	0
79549	0
79581	0
79601	0
79602	0
79623	0
79656	0
79684	0
79716	0
79727	0
79764	0
79777	0
79832	0
79925	0
80014	0
80056	0
80223	0
80347	0
80357	0
80370	0
80371	0
80403	0
80410	0
80472	0
80522	0
80531	0
80558	0
80627	0
80628	0
80681	0
80796	0
80966	0
80993	0
81116	0
81143	0
81161	0
81220	0
81229	0
81238	0
81272	0
81375	0
81432	0
81594	0
81642	0
81754	0
81770	0
81808	0
81915	0
81927	0
81929	0
82017	0
82093	0
82180	0
82281	0
82334	0
82342	0
82390	0
82403	0
82463	0
82589	0
82769	0
82773	0
82804	0
82831	0
82840	0
82916	0
82944	0
83038	0
83111	0
83182	0
83258	0
83302	0
83356	0
83378	0
83419	0
83429	0
83439	0
83505	0
83561	0
83567	0
83606	0
83610	0
83741	0
83819	0
83840	0
83886	0
83917	0
84035	0
84124	0
84135	0
84265	0
84299	0
84313	0
84346	0
84358	0
84361	0
84368	0
84427	0
84431	0
84481	0
84483	0
84524	0
84537	0
84564	0
84595	0
84602	0
84680	0
84712	0
84724	0
84754	0
84824	0
84935	0
84951	0
85025	0
85032	0
85048	0
85099	0
85136	0
85154	0
85192	0
85201	0
85323	0
85351	0
85363	0
85452	0
85624	0
85782	0
85801	0
85842	0
85847	0
85858	0
85921	0
85966	0
85982	0
85983	0
85989	0
85994	0
86012	0
86133	0
86150	0
86303	0
86326	0
86428	0
86467	0
86496	0
86653	0
86730	0
86793	0
86808	0
86875	0
86897	0
86955	0
86958	0
86960	0
86987	0
87038	0
87046	0
87075	0
87115	0
87269	0
87339	0
87448	0
87547	0
87915	0
87999	0
88045	0
88079	0
88251	0
88322	0
88371	0
88387	0
88495	0
88645	0
88684	0
88721	0
88793	0
88812	0
88859	0
88931	0
88961	0
88984	0
89129	0
89160	0
89172	0
89174	0
89190	0
89202	0
89204	0
89210	0
89322	0
89338	0
89364	0
89398	0
89439	0
89474	0
89556	0
89575	0
89623	0
89648	0
89706	0
89809	0
89831	0
89869	0
89994	0
90043	0
90044	0
90045	0
90138	0
90168	0
90188	0
90211	0
90301	0
90337	0
90367	0
90372	0
90390	0
90427	0
90453	0
90478	0
90479	0
90508	0
90564	0
90590	0
90622	0
90640	0
90684	0
90746	0
90795	0
90877	0
90897	0
91035	0
91075	0
91191	0
91241	0
91485	0
91506	0
91603	0
91616	0
91629	0
91647	0
91666	0
91756	0
91775	0
91867	0
91879	0
91892	0
91963	0
91976	0
92000	0
92059	0
92110	0
92138	0
92243	0
92256	0
92274	0
92314	0
92346	0
92358	0
92457	0
92517	0
92545	0
92546	0
92566	0
92595	0
92596	0
92639	0
92666	0
92710	0
92782	0
92786	0
92827	0
92847	0
92951	0
93012	0
93028	0
93094	0
93147	0
93211	0
93251	0
93324	0
93353	0
93412	0
93474	0
93583	0
93600	0
93602	0
93612	0
93615	0
93617	0
93660	0
93680	0
93716	0
93731	0
93760	0
93795	0
93888	0
93928	0
93997	0
94097	0
94100	0
94189	0
94192	0
94202	0
94235	0
94244	0
94265	0
94423	0
94447	0
94464	0
94532	0
94597	0
94601	0
94608	0
94642	0
94683	0
94694	0
94709	0
94792	0
94820	0
94907	0
94920	0
94931	0
94968	0
95065	0
95122	0
95402	0
95415	0
95419	0
95454	0
95534	0
95540	0
95550	0
95687	0
95703	0
95742	0
95778	0
95830	0
95863	0
95918	0
95981	0
95982	0
96135	0
96182	0
96187	0
96218	0
96255	0
96258	0
96259	0
96283	0
96288	0
96345	0
96370	0
96385	0
96415	0
96422	0
96428	0
96508	0
96521	0
96536	0
96544	0
96546	0
96702	0
96772	0
96780	0
96839	0
96896	0
96970	0
97017	0
97121	0
97168	0
97180	0
97293	0
97301	0
97310	0
97446	0
97495	0
97684	0
97694	0
97704	0
97730	0
97918	0
97945	0
97953	0
97954	0
98051	0
98124	0
98142	0
98251	0
98290	0
98318	0
98456	0
98466	0
98525	0
98548	0
98582	0
98592	0
98616	0
98680	0
98698	0
98734	0
98735	0
98744	0
98771	0
98831	0
98834	0
98874	0
98938	0
98941	0
99024	0
99042	0
99061	0
99082	0
99108	0
99192	0
99206	0
99444	0
99517	0
99572	0
99597	0
99604	0
99622	0
99624	0
99710	0
99742	0
99775	0
99781	0
99808	0
99818	0
99852	0
99868	0
99885	0
99888	0
99910	0
99931	0
99947	0
99972	0
99986	0
75	0
80	0
98	0
130	0
134	0
160	0
191	0
222	0
226	0
352	0
386	0
452	0
513	0
545	0
590	0
657	0
761	0
773	0
842	0
896	0
1005	0
1020	0
1045	0
1074	0
1094	0
1112	0
1132	0
1210	0
1226	0
1286	0
1302	0
1336	0
1352	0
1459	0
1465	0
1535	0
1557	0
1822	0
1856	0
1944	0
1977	0
1996	0
2005	0
2009	0
2089	0
2170	0
2173	0
2241	0
2379	0
2389	0
2431	0
2454	0
2462	0
2505	0
2539	0
2617	0
2772	0
2869	0
2937	0
3052	0
3155	0
3261	0
3311	0
3398	0
3417	0
3491	0
3522	0
3554	0
3569	0
3580	0
3589	0
3646	0
3714	0
3783	0
3821	0
3883	0
3911	0
3982	0
4165	0
4241	0
4259	0
4349	0
4363	0
4423	0
4508	0
4512	0
4567	0
4634	0
4696	0
4810	0
4813	0
4823	0
4865	0
4884	0
4948	0
4967	0
5020	0
5037	0
5048	0
5053	0
5059	0
5082	0
5085	0
5154	0
5198	0
5224	0
5254	0
5307	0
5315	0
5335	0
5340	0
5364	0
5462	0
5466	0
5472	0
5532	0
5589	0
5641	0
5681	0
5740	0
5747	0
5792	0
5801	0
5815	0
5854	0
5897	0
5959	0
5975	0
6041	0
6050	0
6167	0
6192	0
6290	0
6337	0
6495	0
6497	0
6623	0
6625	0
6706	0
6840	0
6863	0
6885	0
7016	0
7143	0
7211	0
7212	0
7234	0
7237	0
7253	0
7275	0
7380	0
7464	0
7505	0
7563	0
7644	0
7710	0
7724	0
7789	0
7801	0
7803	0
8133	0
8245	0
8345	0
8374	0
8415	0
8418	0
8435	0
8506	0
8529	0
8547	0
8716	0
8747	0
8784	0
8858	0
8947	0
9011	0
9122	0
9202	0
9272	0
9286	0
9336	0
9354	0
9365	0
9403	0
9433	0
9437	0
9438	0
9485	0
9620	0
9737	0
9927	0
9994	0
10074	0
10119	0
10202	0
10235	0
10270	0
10294	0
10295	0
10297	0
10319	0
10394	0
10508	0
10611	0
10675	0
10685	0
10711	0
10747	0
10754	0
10771	0
10889	0
10899	0
10933	0
10963	0
11008	0
11040	0
11100	0
11176	0
11208	0
11211	0
11228	0
11265	0
11275	0
11292	0
11325	0
11374	0
11540	0
11562	0
11564	0
11591	0
11592	0
11641	0
11661	0
11819	0
11835	0
11893	0
11909	0
11996	0
12226	0
12320	0
12348	0
12395	0
12463	0
12503	0
12532	0
12552	0
12618	0
12625	0
12656	0
12771	0
13092	0
13138	0
13207	0
13244	0
13275	0
13276	0
13397	0
13409	0
13430	0
13465	0
13579	0
13606	0
13644	0
13669	0
13674	0
13730	0
13750	0
13758	0
13981	0
14045	0
14120	0
14121	0
14169	0
14214	0
14249	0
14259	0
14287	0
14328	0
14374	0
14436	0
14452	0
14470	0
14476	0
14719	0
14724	0
14760	0
14773	0
14903	0
14987	0
15037	0
15049	0
15092	0
15127	0
15164	0
15462	0
15676	0
15752	0
15831	0
15860	0
15935	0
15948	0
16100	0
16294	0
16301	0
16329	0
16397	0
16413	0
16442	0
16490	0
16510	0
16662	0
16673	0
16685	0
16750	0
16765	0
16781	0
16796	0
16827	0
16901	0
16911	0
16957	0
16968	0
16984	0
16997	0
17111	0
17237	0
17266	0
17379	0
17382	0
17423	0
17426	0
17495	0
17592	0
17613	0
17675	0
17689	0
17753	0
17777	0
17904	0
17932	0
17950	0
18099	0
18137	0
18194	0
18233	0
18250	0
18301	0
18311	0
18398	0
18400	0
18405	0
18432	0
18457	0
18478	0
18640	0
18693	0
18775	0
18832	0
18947	0
19002	0
19004	0
19054	0
19156	0
19246	0
19253	0
19308	0
19330	0
19370	0
19407	0
19492	0
19618	0
19693	0
19753	0
19783	0
19796	0
19943	0
19946	0
20047	0
20055	0
20120	0
20153	0
20156	0
20203	0
20274	0
20329	0
20356	0
20398	0
20444	0
20575	0
20590	0
20600	0
20690	0
20694	0
20700	0
20703	0
20720	0
20735	0
20779	0
20793	0
20794	0
20869	0
20897	0
21079	0
21099	0
21124	0
21176	0
21239	0
21304	0
21436	0
21459	0
21468	0
21491	0
21568	0
21681	0
21694	0
21695	0
21696	0
21716	0
21804	0
21852	0
21936	0
21941	0
21956	0
22136	0
22141	0
22255	0
22357	0
22385	0
22391	0
22392	0
22457	0
22500	0
22501	0
22525	0
22738	0
22753	0
22802	0
22930	0
22949	0
22983	0
23010	0
23102	0
23250	0
23289	0
23317	0
23326	0
23335	0
23442	0
23454	0
23484	0
23490	0
23631	0
23636	0
23638	0
23785	0
23818	0
23918	0
24002	0
24017	0
24129	0
24166	0
24189	0
24219	0
24246	0
24257	0
24266	0
24268	0
24303	0
24324	0
24385	0
24409	0
24489	0
24490	0
24507	0
24607	0
24696	0
24732	0
24747	0
24780	0
24785	0
24793	0
24797	0
24841	0
24843	0
24852	0
24873	0
25018	0
25052	0
25064	0
25078	0
25139	0
25150	0
25191	0
25446	0
25470	0
25473	0
25600	0
25635	0
25650	0
25659	0
25668	0
25694	0
25731	0
25757	0
25768	0
25797	0
25821	0
25843	0
25845	0
25863	0
25932	0
25974	0
25986	0
26024	0
26135	0
26144	0
26157	0
26183	0
26194	0
26213	0
26232	0
26267	0
26294	0
26357	0
26474	0
26521	0
26530	0
26548	0
26573	0
26582	0
26593	0
26626	0
26675	0
26731	0
26800	0
26813	0
26855	0
26869	0
26916	0
26939	0
26953	0
26995	0
27003	0
27086	0
27193	0
27282	0
27317	0
27389	0
27415	0
27422	0
27494	0
27532	0
27591	0
27656	0
27710	0
27765	0
27837	0
27891	0
27948	0
27990	0
28110	0
28129	0
28287	0
28299	0
28302	0
28337	0
28360	0
28459	0
28500	0
28576	0
28640	0
28660	0
28712	0
28715	0
28789	0
28804	0
28812	0
28852	0
28965	0
28972	0
29031	0
29041	0
29048	0
29077	0
29092	0
29099	0
29340	0
29379	0
29380	0
29381	0
29459	0
29479	0
29634	0
29637	0
29729	0
29770	0
29893	0
29980	0
30002	0
30063	0
30151	0
30154	0
30158	0
30190	0
30214	0
30224	0
30255	0
30398	0
30638	0
30668	0
30776	0
30864	0
30931	0
30994	0
31344	0
31379	0
31397	0
31454	0
31497	0
31503	0
31670	0
31691	0
31741	0
31760	0
31794	0
31881	0
31976	0
32000	0
32023	0
32053	0
32060	0
32155	0
32199	0
32214	0
32248	0
32266	0
32291	0
32389	0
32493	0
32516	0
32581	0
32599	0
32631	0
32632	0
32671	0
32766	0
32767	0
32820	0
32876	0
32908	0
32917	0
32973	0
33002	0
33062	0
33119	0
33156	0
33183	0
33201	0
33224	0
33273	0
33278	0
33279	0
33384	0
33405	0
33571	0
33655	0
33690	0
33730	0
33792	0
33828	0
33847	0
33937	0
34020	0
34044	0
34069	0
34233	0
34345	0
34413	0
34480	0
34644	0
34653	0
34710	0
34773	0
34833	0
34914	0
34934	0
34989	0
35028	0
35075	0
35080	0
35100	0
35166	0
35239	0
35249	0
35307	0
35309	0
35365	0
35544	0
35547	0
35582	0
35590	0
35660	0
35698	0
35723	0
35748	0
35818	0
35822	0
35839	0
35841	0
35849	0
35867	0
35936	0
35958	0
36001	0
36009	0
36012	0
36050	0
36054	0
36084	0
36128	0
36129	0
36190	0
36341	0
36415	0
36440	0
36480	0
36525	0
36615	0
36674	0
36755	0
36779	0
36811	0
36823	0
36836	0
36901	0
36961	0
37052	0
37120	0
37167	0
37302	0
37303	0
37345	0
37367	0
37378	0
37433	0
37452	0
37460	0
37490	0
37505	0
37536	0
37557	0
37584	0
37613	0
37664	0
37682	0
37699	0
37714	0
37751	0
37769	0
37894	0
37906	0
37946	0
37952	0
37972	0
38147	0
38154	0
38251	0
38277	0
38300	0
38341	0
38350	0
38368	0
38399	0
38439	0
38525	0
38536	0
38567	0
38726	0
38753	0
38798	0
38828	0
38852	0
38874	0
38961	0
39063	0
39071	0
39074	0
39140	0
39155	0
39160	0
39174	0
39176	0
39249	0
39317	0
39322	0
39399	0
39439	0
39465	0
39540	0
39617	0
39649	0
39696	0
39715	0
39757	0
39942	0
40009	0
40036	0
40114	0
40118	0
40128	0
40137	0
40192	0
40293	0
40385	0
40476	0
40509	0
40578	0
40622	0
40626	0
40654	0
40760	0
40775	0
40778	0
40818	0
40848	0
40881	0
41074	0
41183	0
41214	0
41316	0
41480	0
41603	0
41653	0
41738	0
41842	0
41851	0
41943	0
41956	0
42122	0
42142	0
42144	0
42149	0
42185	0
42235	0
42258	0
42345	0
42361	0
42383	0
42507	0
42550	0
42583	0
42596	0
42602	0
42626	0
42663	0
42683	0
42684	0
42748	0
42925	0
42981	0
43025	0
43035	0
43071	0
43106	0
43197	0
43208	0
43211	0
43252	0
43299	0
43366	0
43400	0
43436	0
43451	0
43475	0
43564	0
43639	0
43645	0
43734	0
43805	0
43849	0
44042	0
44061	0
44119	0
44248	0
44250	0
44366	0
44374	0
44425	0
44441	0
44478	0
44508	0
44574	0
44596	0
44605	0
44742	0
44751	0
44862	0
44887	0
45011	0
45176	0
45236	0
45332	0
45340	0
45458	0
45499	0
45561	0
45702	0
45803	0
45810	0
45830	0
45841	0
45843	0
45855	0
45873	0
45897	0
45900	0
45925	0
46049	0
46061	0
46125	0
46152	0
46181	0
46273	0
46295	0
46303	0
46322	0
46328	0
46358	0
46419	0
46433	0
46459	0
46551	0
46553	0
46601	0
46610	0
46675	0
46735	0
46739	0
46761	0
46775	0
46777	0
46834	0
46858	0
46890	0
47002	0
47083	0
47101	0
47114	0
47129	0
47227	0
47232	0
47268	0
47327	0
47429	0
47452	0
47649	0
47665	0
47709	0
47718	0
47721	0
47726	0
47737	0
47749	0
47774	0
47852	0
47857	0
47912	0
47985	0
47995	0
48066	0
48204	0
48265	0
48334	0
48357	0
48474	0
48598	0
48653	0
48669	0
48671	0
48703	0
48861	0
48883	0
48932	0
48938	0
49012	0
49099	0
49140	0
49154	0
49161	0
49187	0
49237	0
49273	0
49276	0
49338	0
49351	0
49362	0
49452	0
49470	0
49498	0
49542	0
49559	0
49579	0
49694	0
49723	0
49724	0
49758	0
49759	0
49766	0
49835	0
49867	0
49879	0
49899	0
49991	0
50141	0
50171	0
50205	0
50219	0
50401	0
50417	0
50543	0
50673	0
50680	0
50758	0
50807	0
50879	0
50993	0
51024	0
51029	0
51106	0
51140	0
51154	0
51190	0
51273	0
51313	0
51335	0
51344	0
51377	0
51446	0
51514	0
51533	0
51565	0
51727	0
51823	0
51871	0
51933	0
51940	0
51943	0
52019	0
52150	0
52186	0
52225	0
52244	0
52297	0
52321	0
52346	0
52377	0
52443	0
52494	0
52512	0
52541	0
52575	0
52585	0
52588	0
52651	0
52749	0
52770	0
52807	0
53019	0
53060	0
53091	0
53096	0
53121	0
53144	0
53292	0
53347	0
53363	0
53424	0
53446	0
53466	0
53471	0
53597	0
53714	0
53780	0
53847	0
53930	0
53946	0
53986	0
54031	0
54080	0
54174	0
54198	0
54305	0
54410	0
54447	0
54451	0
54465	0
54470	0
54627	0
54645	0
54697	0
54743	0
54762	0
54851	0
54890	0
54915	0
54929	0
54942	0
54966	0
55073	0
55089	0
55134	0
55217	0
55292	0
55295	0
55520	0
55576	0
55602	0
55736	0
55960	0
55974	0
56031	0
56034	0
56075	0
56142	0
56162	0
56168	0
56180	0
56383	0
56398	0
56514	0
56627	0
56676	0
56698	0
56701	0
56735	0
56761	0
56854	0
56880	0
56898	0
56947	0
57021	0
57103	0
57391	0
57444	0
57480	0
57532	0
57535	0
57561	0
57613	0
57636	0
57693	0
57712	0
57751	0
57761	0
57767	0
57834	0
57906	0
57970	0
58057	0
58083	0
58181	0
58239	0
58309	0
58314	0
58339	0
58351	0
58532	0
58649	0
58758	0
58780	0
59092	0
59118	0
59119	0
59155	0
59172	0
59173	0
59177	0
59184	0
59209	0
59271	0
59284	0
59296	0
59398	0
59402	0
59463	0
59478	0
59504	0
59829	0
59850	0
59851	0
59959	0
59974	0
59978	0
59983	0
60045	0
60068	0
60102	0
60176	0
60226	0
60268	0
60386	0
60568	0
60585	0
